times,OBD rpm,OBD coolant temperatures,OBD engine load,OBD velocities
81.4,1212.8,33,24.62,35.224
81.5,1210,33,24.5,35.28
81.6,1207.2,33,24.38,35.336
81.7,1204.4,33,24.26,35.392
81.8,1201.6,33,24.14,35.448
81.9,1198.8,33,24.02,35.504
82,1196,33,23.9,35.56
82.1,1194.5,33,22.14,35.578
82.2,1193,33,20.38,35.596
82.3,1191.5,33,18.62,35.614
82.4,1190,33,16.86,35.632
82.5,1188.5,33,15.1,35.65
82.6,1187,33,13.34,35.668
82.7,1185.5,33,11.58,35.686
82.8,1184,33,9.82,35.704
82.9,1182.5,33,8.06,35.722
83,1181,33,6.3,35.74
83.1,1181.3,33,6.92,35.616
83.2,1181.6,33,7.54,35.492
83.3,1181.9,33,8.16,35.368
83.4,1182.2,33,8.78,35.244
83.5,1182.5,33,9.4,35.12
83.6,1182.8,33,10.02,34.996
83.7,1183.1,33,10.64,34.872
83.8,1183.4,33,11.26,34.748
83.9,1183.7,33,11.88,34.624
84,1184,33,12.5,34.5
84.1,1183,33,13.68,34.284
84.2,1182,33,14.86,34.068
84.3,1181,33,16.04,33.852
84.4,1180,33,17.22,33.636
84.5,1179,33,18.4,33.42
84.6,1178,33,19.58,33.204
84.7,1177,33,20.76,32.988
84.8,1176,33,21.94,32.772
84.9,1175,33,23.12,32.556
85,1174,33,24.3,32.34
85.1,1170.5,33,22.97,32.048
85.2,1167,33,21.64,31.756
85.3,1163.5,33,20.31,31.464
85.4,1160,33,18.98,31.172
85.5,1156.5,33,17.65,30.88
85.6,1153,33,16.32,30.588
85.7,1149.5,33,14.99,30.296
85.8,1146,33,13.66,30.004
85.9,1142.5,33,12.33,29.712
86,1139,33,11,29.42
86.1,1137.9,33,9.9,29.068
86.2,1136.8,33,8.8,28.716
86.3,1135.7,33,7.7,28.364
86.4,1134.6,33,6.6,28.012
86.5,1133.5,33,5.5,27.66
86.6,1132.4,33,4.4,27.308
86.7,1131.3,33,3.3,26.956
86.8,1130.2,33,2.2,26.604
86.9,1129.1,33,1.1,26.252
87,1128,33,0,25.9
87.1,1090.2,33.1,0,25.326
87.2,1052.4,33.2,0,24.752
87.3,1014.6,33.3,0,24.178
87.4,976.8,33.4,0,23.604
87.5,939,33.5,0,23.03
87.6,901.2,33.6,0,22.456
87.7,863.4,33.7,0,21.882
87.8,825.6,33.8,0,21.308
87.9,787.8,33.9,0,20.734
88,750,34,0,20.16
88.1,750,34,0,19.84
88.2,750,34,0,19.52
88.3,750,34,0,19.2
88.4,750,34,0,18.88
88.5,750,34,0,18.56
88.6,750,34,0,18.24
88.7,750,34,0,17.92
88.8,750,34,0,17.6
88.9,750,34,0,17.28
89,750,34,1.64E-12,16.96
89.1,809.9,34,1.65,16.57
89.2,869.8,34,3.3,16.18
89.3,929.7,34,4.95,15.79
89.4,989.6,34,6.6,15.4
89.5,1049.5,34,8.25,15.01
89.6,1109.4,34,9.9,14.62
89.7,1169.3,34,11.55,14.23
89.8,1229.2,34,13.2,13.84
89.9,1289.1,34,14.85,13.45
90,1349,34,16.5,13.06
90.1,1329.5,34,14.85,12.732
90.2,1310,34,13.2,12.404
90.3,1290.5,34,11.55,12.076
90.4,1271,34,9.9,11.748
90.5,1251.5,34,8.25,11.42
90.6,1232,34,6.6,11.092
90.7,1212.5,34,4.95,10.764
90.8,1193,34,3.3,10.436
90.9,1173.5,34,1.65,10.108
91,1154,34,3.08E-13,9.78
91.1,1113.6,34,0.31,9.542
91.2,1073.2,34,0.62,9.304
91.3,1032.8,34,0.93,9.066
91.4,992.4,34,1.24,8.828
91.5,952,34,1.55,8.59
91.6,911.6,34,1.86,8.352
91.7,871.2,34,2.17,8.114
91.8,830.8,34,2.48,7.876
91.9,790.4,34,2.79,7.638
92,750,34,3.1,7.4
92.1,783.7,34,5.26,7.13
92.2,817.4,34,7.42,6.86
92.3,851.1,34,9.58,6.59
92.4,884.8,34,11.74,6.32
92.5,918.5,34,13.9,6.05
92.6,952.2,34,16.06,5.78
92.7,985.9,34,18.22,5.51
92.8,1019.6,34,20.38,5.24
92.9,1053.3,34,22.54,4.97
93,1087,34,24.7,4.7
93.1,1053.3,34,24.43,4.23
93.2,1019.6,34,24.16,3.76
93.3,985.9,34,23.89,3.29
93.4,952.2,34,23.62,2.82
93.5,918.5,34,23.35,2.35
93.6,884.8,34,23.08,1.88
93.7,851.1,34,22.81,1.41
93.8,817.4,34,22.54,0.94
93.9,783.7,34,22.27,0.47
94,750,34,22,0
94.1,750,34,21.72,0
94.2,750,34,21.44,0
94.3,750,34,21.16,0
94.4,750,34,20.88,0
94.5,750,34,20.6,0
94.6,750,34,20.32,0
94.7,750,34,20.04,0
94.8,750,34,19.76,0
94.9,750,34,19.48,0
95,750,34,19.2,0
95.1,750,34,18.85,0
95.2,750,34,18.5,0
95.3,750,34,18.15,0
95.4,750,34,17.8,0
95.5,750,34,17.45,0
95.6,750,34,17.1,0
95.7,750,34,16.75,0
95.8,750,34,16.4,0
95.9,750,34,16.05,0
96,750,34,15.7,0
96.1,750,34,15.66,0
96.2,750,34,15.62,0
96.3,750,34,15.58,0
96.4,750,34,15.54,0
96.5,750,34,15.5,0
96.6,750,34,15.46,0
96.7,750,34,15.42,0
96.8,750,34,15.38,0
96.9,750,34,15.34,0
97,750,34,15.3,0
97.1,750,34,15.38,0
97.2,750,34,15.46,0
97.3,750,34,15.54,0
97.4,750,34,15.62,0
97.5,750,34,15.7,0
97.6,750,34,15.78,0
97.7,750,34,15.86,0
97.8,750,34,15.94,0
97.9,750,34,16.02,0
98,750,34,16.1,0
98.1,750,34,16.14,0
98.2,750,34,16.18,0
98.3,750,34,16.22,0
98.4,750,34,16.26,0
98.5,750,34,16.3,0
98.6,750,34,16.34,0
98.7,750,34,16.38,0
98.8,750,34,16.42,0
98.9,750,34,16.46,0
99,750,34,16.5,0
99.1,750,34,16.54,0
99.2,750,34,16.58,0
99.3,750,34,16.62,0
99.4,750,34,16.66,0
99.5,750,34,16.7,0
99.6,750,34,16.74,0
99.7,750,34,16.78,0
99.8,750,34,16.82,0
99.9,750,34,16.86,0
100,750,34,16.9,0
100.1,750,34,16.9,0
100.2,750,34,16.9,0
100.3,750,34,16.9,0
100.4,750,34,16.9,0
100.5,750,34,16.9,0
100.6,750,34,16.9,0
100.7,750,34,16.9,0
100.8,750,34,16.9,0
100.9,750,34,16.9,0
101,750,34,16.9,0
101.1,750,34,16.9,0
101.2,750,34,16.9,0
101.3,750,34,16.9,0
101.4,750,34,16.9,0
101.5,750,34,16.9,0
101.6,750,34,16.9,0
101.7,750,34,16.9,0
101.8,750,34,16.9,0
101.9,750,34,16.9,0
102,750,34,16.9,0
102.1,750,34,16.97,0
102.2,750,34,17.04,0
102.3,750,34,17.11,0
102.4,750,34,17.18,0
102.5,750,34,17.25,0
102.6,750,34,17.32,0
102.7,750,34,17.39,0
102.8,750,34,17.46,0
102.9,750,34,17.53,0
103,750,34,17.6,0
103.1,750,34,17.57,0
103.2,750,34,17.54,0
103.3,750,34,17.51,0
103.4,750,34,17.48,0
103.5,750,34,17.45,0
103.6,750,34,17.42,0
103.7,750,34,17.39,0
103.8,750,34,17.36,0
103.9,750,34,17.33,0
104,750,34,17.3,0
104.1,750,34,17.33,0
104.2,750,34,17.36,0
104.3,750,34,17.39,0
104.4,750,34,17.42,0
104.5,750,34,17.45,0
104.6,750,34,17.48,0
104.7,750,34,17.51,0
104.8,750,34,17.54,0
104.9,750,34,17.57,0
105,750,34,17.6,0
105.1,750,34,17.57,0
105.2,750,34,17.54,0
105.3,750,34,17.51,0
105.4,750,34,17.48,0
105.5,750,34,17.45,0
105.6,750,34,17.42,0
105.7,750,34,17.39,0
105.8,750,34,17.36,0
105.9,750,34,17.33,0
106,750,34,17.3,0
106.1,750,34,17.3,0
106.2,750,34,17.3,0
106.3,750,34,17.3,0
106.4,750,34,17.3,0
106.5,750,34,17.3,0
106.6,750,34,17.3,0
106.7,750,34,17.3,0
106.8,750,34,17.3,0
106.9,750,34,17.3,0
107,750,34,17.3,0
107.1,750,34.1,17.3,0
107.2,750,34.2,17.3,0
107.3,750,34.3,17.3,0
107.4,750,34.4,17.3,0
107.5,750,34.5,17.3,0
107.6,750,34.6,17.3,0
107.7,750,34.7,17.3,0
107.8,750,34.8,17.3,0
107.9,750,34.9,17.3,0
108,750,35,17.3,0
108.1,750,35,17.33,0
108.2,750,35,17.36,0
108.3,750,35,17.39,0
108.4,750,35,17.42,0
108.5,750,35,17.45,0
108.6,750,35,17.48,0
108.7,750,35,17.51,0
108.8,750,35,17.54,0
108.9,750,35,17.57,0
109,750,35,17.6,0
109.1,750,35,17.6,0
109.2,750,35,17.6,0
109.3,750,35,17.6,0
109.4,750,35,17.6,0
109.5,750,35,17.6,0
109.6,750,35,17.6,0
109.7,750,35,17.6,0
109.8,750,35,17.6,0
109.9,750,35,17.6,0
110,750,35,17.6,0
110.1,750,35,17.6,0
110.2,750,35,17.6,0
110.3,750,35,17.6,0
110.4,750,35,17.6,0
110.5,750,35,17.6,0
110.6,750,35,17.6,0
110.7,750,35,17.6,0
110.8,750,35,17.6,0
110.9,750,35,17.6,0
111,750,35,17.6,0
111.1,750,35,17.6,0
111.2,750,35,17.6,0
111.3,750,35,17.6,0
111.4,750,35,17.6,0
111.5,750,35,17.6,0
111.6,750,35,17.6,0
111.7,750,35,17.6,0
111.8,750,35,17.6,0
111.9,750,35,17.6,0
112,750,35,17.6,0
112.1,750,35,17.6,0
112.2,750,35,17.6,0
112.3,750,35,17.6,0
112.4,750,35,17.6,0
112.5,750,35,17.6,0
112.6,750,35,17.6,0
112.7,750,35,17.6,0
112.8,750,35,17.6,0
112.9,750,35,17.6,0
113,750,35,17.6,0
113.1,750,35,17.6,0
113.2,750,35,17.6,0
113.3,750,35,17.6,0
113.4,750,35,17.6,0
113.5,750,35,17.6,0
113.6,750,35,17.6,0
113.7,750,35,17.6,0
113.8,750,35,17.6,0
113.9,750,35,17.6,0
114,750,35,17.6,0
114.1,750,35,17.6,0
114.2,750,35,17.6,0
114.3,750,35,17.6,0
114.4,750,35,17.6,0
114.5,750,35,17.6,0
114.6,750,35,17.6,0
114.7,750,35,17.6,0
114.8,750,35,17.6,0
114.9,750,35,17.6,0
115,750,35,17.6,0
115.1,750,35,17.6,0
115.2,750,35,17.6,0
115.3,750,35,17.6,0
115.4,750,35,17.6,0
115.5,750,35,17.6,0
115.6,750,35,17.6,0
115.7,750,35,17.6,0
115.8,750,35,17.6,0
115.9,750,35,17.6,0
116,750,35,17.6,0
116.1,750,35,17.6,0
116.2,750,35,17.6,0
116.3,750,35,17.6,0
116.4,750,35,17.6,0
116.5,750,35,17.6,0
116.6,750,35,17.6,0
116.7,750,35,17.6,0
116.8,750,35,17.6,0
116.9,750,35,17.6,0
117,750,35,17.6,0
117.1,750,35,17.6,0
117.2,750,35,17.6,0
117.3,750,35,17.6,0
117.4,750,35,17.6,0
117.5,750,35,17.6,0
117.6,750,35,17.6,0
117.7,750,35,17.6,0
117.8,750,35,17.6,0
117.9,750,35,17.6,0
118,750,35,17.6,0
118.1,750,35,17.6,0
118.2,750,35,17.6,0
118.3,750,35,17.6,0
118.4,750,35,17.6,0
118.5,750,35,17.6,0
118.6,750,35,17.6,0
118.7,750,35,17.6,0
118.8,750,35,17.6,0
118.9,750,35,17.6,0
119,750,35,17.6,0
119.1,750,35,17.57,0
119.2,750,35,17.54,0
119.3,750,35,17.51,0
119.4,750,35,17.48,0
119.5,750,35,17.45,0
119.6,750,35,17.42,0
119.7,750,35,17.39,0
119.8,750,35,17.36,0
119.9,750,35,17.33,0
120,750,35,17.3,0
120.1,750,35,17.3,0
120.2,750,35,17.3,0
120.3,750,35,17.3,0
120.4,750,35,17.3,0
120.5,750,35,17.3,0
120.6,750,35,17.3,0
120.7,750,35,17.3,0
120.8,750,35,17.3,0
120.9,750,35,17.3,0
121,750,35,17.3,0
121.1,750,35,17.3,0
121.2,750,35,17.3,0
121.3,750,35,17.3,0
121.4,750,35,17.3,0
121.5,750,35,17.3,0
121.6,750,35,17.3,0
121.7,750,35,17.3,0
121.8,750,35,17.3,0
121.9,750,35,17.3,0
122,750,35,17.3,0
122.1,750,35,17.33,0
122.2,750,35,17.36,0
122.3,750,35,17.39,0
122.4,750,35,17.42,0
122.5,750,35,17.45,0
122.6,750,35,17.48,0
122.7,750,35,17.51,0
122.8,750,35,17.54,0
122.9,750,35,17.57,0
123,750,35,17.6,0
123.1,750,35,17.6,0
123.2,750,35,17.6,0
123.3,750,35,17.6,0
123.4,750,35,17.6,0
123.5,750,35,17.6,0
123.6,750,35,17.6,0
123.7,750,35,17.6,0
123.8,750,35,17.6,0
123.9,750,35,17.6,0
124,750,35,17.6,0
124.1,750,35,17.6,0
124.2,750,35,17.6,0
124.3,750,35,17.6,0
124.4,750,35,17.6,0
124.5,750,35,17.6,0
124.6,750,35,17.6,0
124.7,750,35,17.6,0
124.8,750,35,17.6,0
124.9,750,35,17.6,0
125,750,35,17.6,0
125.1,750,35,17.6,0
125.2,750,35,17.6,0
125.3,750,35,17.6,0
125.4,750,35,17.6,0
125.5,750,35,17.6,0
125.6,750,35,17.6,0
125.7,750,35,17.6,0
125.8,750,35,17.6,0
125.9,750,35,17.6,0
126,750,35,17.6,0
126.1,750,35,17.6,0
126.2,750,35,17.6,0
126.3,750,35,17.6,0
126.4,750,35,17.6,0
126.5,750,35,17.6,0
126.6,750,35,17.6,0
126.7,750,35,17.6,0
126.8,750,35,17.6,0
126.9,750,35,17.6,0
127,750,35,17.6,0
127.1,750,35,17.6,0
127.2,750,35,17.6,0
127.3,750,35,17.6,0
127.4,750,35,17.6,0
127.5,750,35,17.6,0
127.6,750,35,17.6,0
127.7,750,35,17.6,0
127.8,750,35,17.6,0
127.9,750,35,17.6,0
128,750,35,17.6,0
128.1,750,35,17.6,0
128.2,750,35,17.6,0
128.3,750,35,17.6,0
128.4,750,35,17.6,0
128.5,750,35,17.6,0
128.6,750,35,17.6,0
128.7,750,35,17.6,0
128.8,750,35,17.6,0
128.9,750,35,17.6,0
129,750,35,17.6,0
129.1,750,35,17.6,0
129.2,750,35,17.6,0
129.3,750,35,17.6,0
129.4,750,35,17.6,0
129.5,750,35,17.6,0
129.6,750,35,17.6,0
129.7,750,35,17.6,0
129.8,750,35,17.6,0
129.9,750,35,17.6,0
130,750,35,17.6,0
130.1,750,35,17.6,0
130.2,750,35,17.6,0
130.3,750,35,17.6,0
130.4,750,35,17.6,0
130.5,750,35,17.6,0
130.6,750,35,17.6,0
130.7,750,35,17.6,0
130.8,750,35,17.6,0
130.9,750,35,17.6,0
131,750,35,17.6,0
131.1,750,35,17.57,0
131.2,750,35,17.54,0
131.3,750,35,17.51,0
131.4,750,35,17.48,0
131.5,750,35,17.45,0
131.6,750,35,17.42,0
131.7,750,35,17.39,0
131.8,750,35,17.36,0
131.9,750,35,17.33,0
132,750,35,17.3,0
132.1,750,35,17.3,0
132.2,750,35,17.3,0
132.3,750,35,17.3,0
132.4,750,35,17.3,0
132.5,750,35,17.3,0
132.6,750,35,17.3,0
132.7,750,35,17.3,0
132.8,750,35,17.3,0
132.9,750,35,17.3,0
133,750,35,17.3,0
133.1,750,35,17.3,0
133.2,750,35,17.3,0
133.3,750,35,17.3,0
133.4,750,35,17.3,0
133.5,750,35,17.3,0
133.6,750,35,17.3,0
133.7,750,35,17.3,0
133.8,750,35,17.3,0
133.9,750,35,17.3,0
134,750,35,17.3,0
134.1,750,35,17.3,0
134.2,750,35,17.3,0
134.3,750,35,17.3,0
134.4,750,35,17.3,0
134.5,750,35,17.3,0
134.6,750,35,17.3,0
134.7,750,35,17.3,0
134.8,750,35,17.3,0
134.9,750,35,17.3,0
135,750,35,17.3,0
135.1,750,35,17.49,0
135.2,750,35,17.68,0
135.3,750,35,17.87,0
135.4,750,35,18.06,0
135.5,750,35,18.25,0
135.6,750,35,18.44,0
135.7,750,35,18.63,0
135.8,750,35,18.82,0
135.9,750,35,19.01,0
136,750,35,19.2,0
136.1,750,35,21.79,0
136.2,750,35,24.38,0
136.3,750,35,26.97,0
136.4,750,35,29.56,0
136.5,750,35,32.15,0
136.6,750,35,34.74,0
136.7,750,35,37.33,0
136.8,750,35,39.92,0
136.9,750,35,42.51,0
137,750,35,45.1,0
137.1,750,35,45.02,0.17
137.2,750,35,44.94,0.34
137.3,750,35,44.86,0.51
137.4,750,35,44.78,0.68
137.5,750,35,44.7,0.85
137.6,750,35,44.62,1.02
137.7,750,35,44.54,1.19
137.8,750,35,44.46,1.36
137.9,750,35,44.38,1.53
138,750,35,44.3,1.7
138.1,750,35,43.44,2.278
138.2,750,35,42.58,2.856
138.3,750,35,41.72,3.434
138.4,750,35,40.86,4.012
138.5,750,35,40,4.59
138.6,750,35,39.14,5.168
138.7,750,35,38.28,5.746
138.8,750,35,37.42,6.324
138.9,750,35,36.56,6.902
139,750,35,35.7,7.48
139.1,786.8,35,34.6,8.102
139.2,823.6,35,33.5,8.724
139.3,860.4,35,32.4,9.346
139.4,897.2,35,31.3,9.968
139.5,934,35,30.2,10.59
139.6,970.8,35,29.1,11.212
139.7,1007.6,35,28,11.834
139.8,1044.4,35,26.9,12.456
139.9,1081.2,35,25.8,13.078
140,1118,35,24.7,13.7
140.1,1145.5,35.1,22.58,13.97
140.2,1173,35.2,20.46,14.24
140.3,1200.5,35.3,18.34,14.51
140.4,1228,35.4,16.22,14.78
140.5,1255.5,35.5,14.1,15.05
140.6,1283,35.6,11.98,15.32
140.7,1310.5,35.7,9.86,15.59
140.8,1338,35.8,7.74,15.86
140.9,1365.5,35.9,5.62,16.13
141,1393,36,3.5,16.4
141.1,1422.3,36,5.82,16.552
141.2,1451.6,36,8.14,16.704
141.3,1480.9,36,10.46,16.856
141.4,1510.2,36,12.78,17.008
141.5,1539.5,36,15.1,17.16
141.6,1568.8,36,17.42,17.312
141.7,1598.1,36,19.74,17.464
141.8,1627.4,36,22.06,17.616
141.9,1656.7,36,24.38,17.768
142,1686,36,26.7,17.92
142.1,1702.2,36,27.17,18.102
142.2,1718.4,36,27.64,18.284
142.3,1734.6,36,28.11,18.466
142.4,1750.8,36,28.58,18.648
142.5,1767,36,29.05,18.83
142.6,1783.2,36,29.52,19.012
142.7,1799.4,36,29.99,19.194
142.8,1815.6,36,30.46,19.376
142.9,1831.8,36,30.93,19.558
143,1848,36,31.4,19.74
143.1,1787.5,36,31.75,19.872
143.2,1727,36,32.1,20.004
143.3,1666.5,36,32.45,20.136
143.4,1606,36,32.8,20.268
143.5,1545.5,36,33.15,20.4
143.6,1485,36,33.5,20.532
143.7,1424.5,36,33.85,20.664
143.8,1364,36,34.2,20.796
143.9,1303.5,36,34.55,20.928
144,1243,36,34.9,21.06
144.1,1241.3,36,34.94,21.262
144.2,1239.6,36,34.98,21.464
144.3,1237.9,36,35.02,21.666
144.4,1236.2,36,35.06,21.868
144.5,1234.5,36,35.1,22.07
144.6,1232.8,36,35.14,22.272
144.7,1231.1,36,35.18,22.474
144.8,1229.4,36,35.22,22.676
144.9,1227.7,36,35.26,22.878
145,1226,36,35.3,23.08
145.1,1240.2,36,34.67,23.3
145.2,1254.4,36,34.04,23.52
145.3,1268.6,36,33.41,23.74
145.4,1282.8,36,32.78,23.96
145.5,1297,36,32.15,24.18
145.6,1311.2,36,31.52,24.4
145.7,1325.4,36,30.89,24.62
145.8,1339.6,36,30.26,24.84
145.9,1353.8,36,29.63,25.06
146,1368,36,29,25.28
146.1,1382.7,36,28.45,25.478
146.2,1397.4,36,27.9,25.676
146.3,1412.1,36,27.35,25.874
146.4,1426.8,36,26.8,26.072
146.5,1441.5,36,26.25,26.27
146.6,1456.2,36,25.7,26.468
146.7,1470.9,36,25.15,26.666
146.8,1485.6,36,24.6,26.864
146.9,1500.3,36,24.05,27.062
147,1515,36,23.5,27.26
147.1,1530.6,36,23.27,27.408
147.2,1546.2,36,23.04,27.556
147.3,1561.8,36,22.81,27.704
147.4,1577.4,36,22.58,27.852
147.5,1593,36,22.35,28
147.6,1608.6,36,22.12,28.148
147.7,1624.2,36,21.89,28.296
147.8,1639.8,36,21.66,28.444
147.9,1655.4,36,21.43,28.592
148,1671,36,21.2,28.74
148.1,1681.3,36,21,28.856
148.2,1691.6,36,20.8,28.972
148.3,1701.9,36,20.6,29.088
148.4,1712.2,36,20.4,29.204
148.5,1722.5,36,20.2,29.32
148.6,1732.8,36,20,29.436
148.7,1743.1,36,19.8,29.552
148.8,1753.4,36,19.6,29.668
148.9,1763.7,36,19.4,29.784
149,1774,36,19.2,29.9
149.1,1782.7,36,17.44,29.906
149.2,1791.4,36,15.68,29.912
149.3,1800.1,36,13.92,29.918
149.4,1808.8,36,12.16,29.924
149.5,1817.5,36,10.4,29.93
149.6,1826.2,36,8.64,29.936
149.7,1834.9,36,6.88,29.942
149.8,1843.6,36,5.12,29.948
149.9,1852.3,36,3.36,29.954
150,1861,36,1.6,29.96
150.1,1866.1,36.1,1.44,29.752
150.2,1871.2,36.2,1.28,29.544
150.3,1876.3,36.3,1.12,29.336
150.4,1881.4,36.4,0.96,29.128
150.5,1886.5,36.5,0.8,28.92
150.6,1891.6,36.6,0.64,28.712
150.7,1896.7,36.7,0.48,28.504
150.8,1901.8,36.8,0.32,28.296
150.9,1906.9,36.9,0.16,28.088
151,1912,37,0,27.88
151.1,1906.8,37,0,27.46
151.2,1901.6,37,0,27.04
151.3,1896.4,37,0,26.62
151.4,1891.2,37,0,26.2
151.5,1886,37,0,25.78
151.6,1880.8,37,0,25.36
151.7,1875.6,37,0,24.94
151.8,1870.4,37,0,24.52
151.9,1865.2,37,0,24.1
152,1860,37,0,23.68
152.1,1840.3,37,0.08,23.234
152.2,1820.6,37,0.16,22.788
152.3,1800.9,37,0.24,22.342
152.4,1781.2,37,0.32,21.896
152.5,1761.5,37,0.4,21.45
152.6,1741.8,37,0.48,21.004
152.7,1722.1,37,0.56,20.558
152.8,1702.4,37,0.64,20.112
152.9,1682.7,37,0.72,19.666
153,1663,37,0.8,19.22
153.1,1639.6,37,2.09,18.902
153.2,1616.2,37,3.38,18.584
153.3,1592.8,37,4.67,18.266
153.4,1569.4,37,5.96,17.948
153.5,1546,37,7.25,17.63
153.6,1522.6,37,8.54,17.312
153.7,1499.2,37,9.83,16.994
153.8,1475.8,37,11.12,16.676
153.9,1452.4,37,12.41,16.358
154,1429,37,13.7,16.04
154.1,1395.1,37,15.58,15.832
154.2,1361.2,37,17.46,15.624
154.3,1327.3,37,19.34,15.416
154.4,1293.4,37,21.22,15.208
154.5,1259.5,37,23.1,15
154.6,1225.6,37,24.98,14.792
154.7,1191.7,37,26.86,14.584
154.8,1157.8,37,28.74,14.376
154.9,1123.9,37,30.62,14.168
155,1090,37,32.5,13.96
155.1,1056,37,33.49,13.836
155.2,1022,37,34.48,13.712
155.3,988,37,35.47,13.588
155.4,954,37,36.46,13.464
155.5,920,37,37.45,13.34
155.6,886,37,38.44,13.216
155.7,852,37,39.43,13.092
155.8,818,37,40.42,12.968
155.9,784,37,41.41,12.844
156,750,37,42.4,12.72
156.1,750,37,42.4,12.842
156.2,750,37,42.4,12.964
156.3,750,37,42.4,13.086
156.4,750,37,42.4,13.208
156.5,750,37,42.4,13.33
156.6,750,37,42.4,13.452
156.7,750,37,42.4,13.574
156.8,750,37,42.4,13.696
156.9,750,37,42.4,13.818
157,750,37,42.4,13.94
157.1,750,37,42.79,14.308
157.2,750,37,43.18,14.676
157.3,750,37,43.57,15.044
157.4,750,37,43.96,15.412
157.5,750,37,44.35,15.78
157.6,750,37,44.74,16.148
157.7,750,37,45.13,16.516
157.8,750,37,45.52,16.884
157.9,750,37,45.91,17.252
158,750,37,46.3,17.62
158.1,778.9,37,45.28,18.178
158.2,807.8,37,44.26,18.736
158.3,836.7,37,43.24,19.294
158.4,865.6,37,42.22,19.852
158.5,894.5,37,41.2,20.41
158.6,923.4,37,40.18,20.968
158.7,952.3,37,39.16,21.526
158.8,981.2,37,38.14,22.084
158.9,1010.1,37,37.12,22.642
159,1039,37,36.1,23.2
159.1,1059.2,37,35.31,23.474
159.2,1079.4,37,34.52,23.748
159.3,1099.6,37,33.73,24.022
159.4,1119.8,37,32.94,24.296
159.5,1140,37,32.15,24.57
159.6,1160.2,37,31.36,24.844
159.7,1180.4,37,30.57,25.118
159.8,1200.6,37,29.78,25.392
159.9,1220.8,37,28.99,25.666
160,1241,37,28.2,25.94
160.1,1257.8,37.1,28.2,25.95
160.2,1274.6,37.2,28.2,25.96
160.3,1291.4,37.3,28.2,25.97
160.4,1308.2,37.4,28.2,25.98
160.5,1325,37.5,28.2,25.99
160.6,1341.8,37.6,28.2,26
160.7,1358.6,37.7,28.2,26.01
160.8,1375.4,37.8,28.2,26.02
160.9,1392.2,37.9,28.2,26.03
161,1409,38,28.2,26.04
161.1,1426.7,38,26.87,26.162
161.2,1444.4,38,25.54,26.284
161.3,1462.1,38,24.21,26.406
161.4,1479.8,38,22.88,26.528
161.5,1497.5,38,21.55,26.65
161.6,1515.2,38,20.22,26.772
161.7,1532.9,38,18.89,26.894
161.8,1550.6,38,17.56,27.016
161.9,1568.3,38,16.23,27.138
162,1586,38,14.9,27.26
162.1,1598.1,38,15.65,27.338
162.2,1610.2,38,16.4,27.416
162.3,1622.3,38,17.15,27.494
162.4,1634.4,38,17.9,27.572
162.5,1646.5,38,18.65,27.65
162.6,1658.6,38,19.4,27.728
162.7,1670.7,38,20.15,27.806
162.8,1682.8,38,20.9,27.884
162.9,1694.9,38,21.65,27.962
163,1707,38,22.4,28.04
163.1,1719.9,38,23.92,28.148
163.2,1732.8,38,25.44,28.256
163.3,1745.7,38,26.96,28.364
163.4,1758.6,38,28.48,28.472
163.5,1771.5,38,30,28.58
163.6,1784.4,38,31.52,28.688
163.7,1797.3,38,33.04,28.796
163.8,1810.2,38,34.56,28.904
163.9,1823.1,38,36.08,29.012
164,1836,38,37.6,29.12
164.1,1819.5,38,38.23,29.258
164.2,1803,38,38.86,29.396
164.3,1786.5,38,39.49,29.534
164.4,1770,38,40.12,29.672
164.5,1753.5,38,40.75,29.81
164.6,1737,38,41.38,29.948
164.7,1720.5,38,42.01,30.086
164.8,1704,38,42.64,30.224
164.9,1687.5,38,43.27,30.362
165,1671,38,43.9,30.5
165.1,1630.5,38,44.06,30.666
165.2,1590,38,44.22,30.832
165.3,1549.5,38,44.38,30.998
165.4,1509,38,44.54,31.164
165.5,1468.5,38,44.7,31.33
165.6,1428,38,44.86,31.496
165.7,1387.5,38,45.02,31.662
165.8,1347,38,45.18,31.828
165.9,1306.5,38,45.34,31.994
166,1266,38,45.5,32.16
166.1,1273.5,38,44.24,32.368
166.2,1281,38,42.98,32.576
166.3,1288.5,38,41.72,32.784
166.4,1296,38,40.46,32.992
166.5,1303.5,38,39.2,33.2
166.6,1311,38,37.94,33.408
166.7,1318.5,38,36.68,33.616
166.8,1326,38,35.42,33.824
166.9,1333.5,38,34.16,34.032
167,1341,38,32.9,34.24
167.1,1351,38,32.55,34.422
167.2,1361,38,32.2,34.604
167.3,1371,38,31.85,34.786
167.4,1381,38,31.5,34.968
167.5,1391,38,31.15,35.15
167.6,1401,38,30.8,35.332
167.7,1411,38,30.45,35.514
167.8,1421,38,30.1,35.696
167.9,1431,38,29.75,35.878
168,1441,38,29.4,36.06
168.1,1450.7,38.1,28.11,36.192
168.2,1460.4,38.2,26.82,36.324
168.3,1470.1,38.3,25.53,36.456
168.4,1479.8,38.4,24.24,36.588
168.5,1489.5,38.5,22.95,36.72
168.6,1499.2,38.6,21.66,36.852
168.7,1508.9,38.7,20.37,36.984
168.8,1518.6,38.8,19.08,37.116
168.9,1528.3,38.9,17.79,37.248
169,1538,39,16.5,37.38
169.1,1544.5,39,14.89,37.358
