OBD velocities,OBD engine speed,OBD coolant T,OBD engine load,OBD times
107.7068227,2358.593118,102.3879452,64.43728962,1650
109.0828119,2388.7249,102.637033,64.59405163,1651
110.5280483,2420.373079,102.9091809,64.76532643,1652
111.9683908,2451.914087,103.1881788,64.94091224,1653
113.3327632,2481.791483,103.4581279,65.11080323,1654
114.5235631,2507.867941,103.6955395,65.26021691,1655
115.5924801,2531.275376,103.9123642,65.39667435,1656
116.5215274,2551.619905,104.1060542,65.51857206,1657
117.3111903,2568.912156,104.2754683,65.6251919,1658
118.0873649,2585.909037,104.4447112,65.73170397,1659
118.8697751,2603.042467,104.617806,65.84064022,1660
119.6577603,2620.297979,104.7948261,65.95204687,1661
120.4495418,2637.636625,104.9753951,66.06568693,1662
121.2437376,2655.028139,105.1517823,66.17669526,1663
122.0077143,2671.757908,105.3086039,66.27539012,1664
122.7385781,2687.762561,105.4458138,66.36174238,1665
123.496169,2704.352492,105.576758,66.44415141,1666
124.1658678,2719.017737,105.6819759,66.51036973,1667
124.7612472,2732.055516,105.7653038,66.56281168,1668
125.2856532,2743.539101,105.8297142,66.60334797,1669
125.6804637,2752.184767,105.8642189,66.6250633,1670
126.0290315,2759.817799,105.8876549,66.63981265,1671
126.3162412,2766.107195,105.897214,66.64582863,1672
126.5674777,2771.60884,105.8996674,66.64737264,1673
126.7250209,2775.058762,105.8824176,66.63651656,1674
126.8116085,2776.954882,105.8518499,66.61727895,1675
126.8939932,2778.758964,105.8244444,66.60003149,1676
126.9492661,2779.969344,105.7957975,66.58200267,1677
126.9421669,2779.813885,105.7584345,66.55848852,1678
126.9122425,2779.158592,105.7159176,66.53173075,1679
126.7890253,2776.460348,105.6433699,66.4860732,1680
126.5374171,2770.950564,105.5541619,66.42993066,1681
126.2154653,2763.900378,105.4606262,66.3710645,1682
125.8919402,2756.815736,105.3760899,66.31786205,1683
125.6394822,2751.287342,105.312491,66.27783639,1684
125.5568976,2749.478882,105.2859034,66.26110366,1685
125.6249875,2750.969934,105.2918757,66.26486231,1686
125.8975208,2756.937942,105.3402058,66.29527854,1687
126.3163921,2766.1105,105.4176398,66.34401123,1688
126.7462297,2775.523199,105.491205,66.39030911,1689
127.1678492,2784.755936,105.5568687,66.43163416,1690
127.5185742,2792.436207,105.6021842,66.46015321,1691
127.7319802,2797.10943,105.6126516,66.46674082,1692
127.8933753,2800.643704,105.6123656,66.46656083,1693
127.9894028,2802.74654,105.5999915,66.45877329,1694
128.078752,2804.703132,105.5882424,66.45137901,1695
128.1708965,2806.720937,105.5789988,66.44556162,1696
128.2654821,2808.7922,105.5719115,66.44110126,1697
128.3617756,2810.90086,105.5665886,66.43775133,1698
128.4592398,2813.035158,105.56272,66.43531663,1699
128.5575005,2815.186896,105.560063,66.43364449,1700
128.6242219,2816.64798,105.5523395,66.42878374,1701
128.5929184,2815.962488,105.5262673,66.41237537,1702
128.4551023,2812.944554,105.4819242,66.38446828,1703
128.2443929,2808.330381,105.4287793,66.35102184,1704
128.0286505,2803.605996,105.3799115,66.32026716,1705
127.7851501,2798.273759,105.3308811,66.2894101,1706
127.5110568,2792.271589,105.2802199,66.25752678,1707
127.2974293,2787.593517,105.2453893,66.23560632,1708
127.0953477,2783.168279,105.2156749,66.21690572,1709
126.9265425,2779.471738,105.1937131,66.20308421,1710
126.8243468,2777.233828,105.1850572,66.19763663,1711
126.7306819,2775.182729,105.1785715,66.19355493,1712
126.6997295,2774.504924,105.1845532,66.19731943,1713
126.7998682,2776.697789,105.2169094,66.21768264,1714
126.9477447,2779.936028,105.2554683,66.24194948,1715
127.1901324,2785.2439,105.310079,66.27631841,1716
127.503511,2792.10635,105.376404,66.31805974,1717
127.853168,2799.763233,105.4446284,66.36099637,1718
128.2642253,2808.764676,105.5204899,66.40873936,1719
128.7117802,2818.565354,105.596991,66.45688492,1720
129.2213278,2829.723565,105.6798645,66.50904092,1721
129.7677807,2841.68994,105.7637227,66.56181658,1722
130.3444264,2854.317483,105.8480701,66.61490016,1723
130.8277661,2864.901787,105.9061491,66.65145188,1724
131.1684757,2872.362737,105.9303247,66.66666667,1725
131.3345699,2875.999912,105.9146327,66.65679096,1726
131.3544561,2876.435387,105.8716104,66.62971512,1727
131.109173,2871.06411,105.7824087,66.57357652,1728
130.4590051,2856.826559,105.6227826,66.4731167,1729
129.360345,2832.767803,105.4074602,66.33760478,1730
127.7236284,2796.92654,105.1302535,66.16314627,1731
125.4675785,2747.52295,104.7952643,65.95232261,1732
122.9290973,2691.934601,104.466175,65.74521207,1733
120.3161106,2634.714712,104.1432946,65.54200909,1734
117.7227208,2577.923962,103.8264808,65.34262409,1735
115.2432347,2523.627505,103.5155498,65.14694134,1736
112.8736983,2471.738757,103.2103133,64.95484245,1737
110.5596993,2421.066182,102.9105974,64.76621788,1738
108.1982193,2369.353853,102.6162636,64.58098056,1739
105.8415646,2317.747192,102.3271968,64.39905792,1740
103.536788,2267.276571,102.0432516,64.22035861,1741
101.3365258,2219.094635,101.7642882,64.04479454,1742
99.39096509,2176.49022,101.4901292,63.87225405,1743
97.77955276,2141.203077,101.2453252,63.71818801,1744
96.45418217,2112.179754,101.028597,63.58179134,1745
95.2328231,2085.434103,100.8187027,63.44969549,1746
94.17981517,2062.375051,100.6245727,63.32752082,1747
93.19823265,2040.880091,100.437474,63.20977132,1748
92.2154017,2019.357793,100.2513822,63.09265547,1749
91.29345697,1999.168798,100.0720084,62.97976756,1750
90.49569061,1981.699095,99.9086378,62.87695115,1751
89.77907434,1966.006438,99.75718096,62.78163262,1752
89.22339062,1953.837926,99.62731491,62.69990214,1753
88.74693026,1943.404268,99.5104683,62.62636537,1754
88.27218593,1933.008189,99.39605049,62.55435715,1755
87.79009906,1922.45132,99.28263852,62.48298195,1756
87.30236219,1911.770726,99.1704334,62.41236628,1757
86.81072011,1901.004615,99.05964298,62.34264093,1758
86.31641629,1890.180216,98.95040221,62.27389086,1759
85.78830964,1878.615594,98.83929664,62.20396718,1760
85.22456635,1866.270591,98.72553627,62.13237272,1761
84.68593045,1854.475397,98.61685731,62.06397621,1762
84.09058165,1841.438288,98.50344696,61.99260203,1763
83.48616282,1828.202561,98.39060413,61.92158502,1764
82.8824958,1814.983297,98.27951694,61.85167291,1765
82.27988784,1801.787225,98.17017861,61.78286143,1766
81.6470362,1787.928869,98.05906541,61.71293295,1767
80.88535947,1771.249466,97.93424767,61.63437959,1768
79.81332936,1747.773861,97.77846632,61.53633946,1769
78.26616491,1713.893635,97.59809302,61.42282252,1770
76.22457898,1669.186435,97.42237099,61.31223282,1771
73.63799242,1612.544663,97.25169954,61.20482169,1772
70.60552876,1546.138954,97.08600406,61.10054215,1773
67.38191646,1475.547421,96.92517828,60.99932733,1774
64.16492587,1405.100891,96.76906206,60.90107644,1775
61.05590568,1337.018727,96.61748245,60.80568065,1776
58.20409318,1274.568966,96.4702474,60.71301909,1777
55.65736918,1218.800115,96.32715696,60.62296591,1778
53.25964553,1166.294115,96.18802763,60.53540562,1779
50.66101648,1392.223826,96.05273211,60.45025813,1780
47.96841144,1390.177024,95.92117313,60.36746222,1781
44.89661034,1301.152869,95.79326109,60.28696148,1782
41.46137982,1201.596131,95.66893742,60.20871906,1783
37.92294889,1099.048533,95.54812257,60.1326849,1784
34.3650182,1370.915117,95.43070333,60.05878775,1785
31.45835357,1352.215,95.31653034,59.9869336,1786
29.08320103,1250.120754,95.20540263,59.91699599,1787
27.0402947,1162.307876,95.09716326,59.84887614,1788
24.60789241,1562.945096,95.0097988,59.7938938,1789
22.83582753,1584.77612,94.9185689,59.73647876,1790
21.03027551,1459.473206,94.83199136,59.68199167,1791
18.98694571,1317.668831,94.73205754,59.61909887,1792
16.52871638,1147.070978,94.62944118,59.55451782,1793
13.61458675,944.8342498,94.52739898,59.49029813,1794
10.37122341,751.9461161,94.44446752,59.43810567,1795
6.903760044,750.000014,94.37311057,59.39319757,1796
2.500869337,684.0038117,94.29540629,59.34429481,1797
0.000205115,197.2474431,94.19974529,59.28409108,1798
4.8884E-06,0.270768764,94.10062793,59.22171212,1799
1.46893E-06,4.62014E-06,94.00171572,59.15946226,1800
